objName,objID,objInfoFlag,qualityFlag,raMean,decMean,epochMean,ng,nr,ni,nz,ny,gMeanApMag,gMeanApMagErr,rMeanApMag,rMeanApMagErr,iMeanApMag,iMeanApMagErr,zMeanApMag,zMeanApMagErr,yMeanApMag,yMeanApMagErr
PSO J166.9310-12.6596,92801669309888801,1343750144,160,166.93098692,-12.65964552,56094.53563657,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9313-12.6616,92801669313146459,310456320,37,166.93125269,-12.66162333,56371.34005787,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.481399536132812,0.16047599911689758,-999.0,-999.0,-999.0,-999.0
PSO J166.9316-12.6660,92801669315761168,268959744,32,166.93157538,-12.6660039,56422.27990741,1,0,0,0,0,22.136199951171875,0.2086780071258545,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9325-12.6614,92801669325616690,310456320,37,166.93249581,-12.66143054,56715.43288194,1,0,0,0,0,21.3976993560791,0.18107900023460388,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9327-12.6647,92801669327342711,268959744,32,166.93273525,-12.66472531,56721.46991898,1,0,0,0,0,23.159900665283203,0.2888549864292145,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9335-12.6614,92801669335086663,268959744,32,166.93350985,-12.66143227,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.8518009185791,0.2086849957704544
PSO J166.9335-12.6666,92801669336000531,310456320,37,166.93354017,-12.66655402,56709.4765162,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.898399353027344,0.17500300705432892,-999.0,-999.0,-999.0,-999.0
PSO J166.9339-12.6659,92801669339031331,1343750144,160,166.93391823,-12.66587436,56231.9740625,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9342-12.6651,92801669342742327,268513280,32,166.93422401,-12.66507596,55606.57704861,0,1,0,0,0,-999.0,-999.0,19.2814998626709,0.010622999630868435,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9345-12.6634,92801669345444293,268959744,32,166.93454291,-12.66340268,55999.41425926,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.2460994720459,0.4968569874763489,-999.0,-999.0,-999.0,-999.0
PSO J166.9348-12.6599,92801669348208532,268959744,32,166.93481063,-12.65987784,55268.46212963,0,1,0,0,0,-999.0,-999.0,23.446500778198242,0.26578399538993835,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9348-12.6611,92801669348267107,310456320,37,166.93476619,-12.66107549,56358.39957176,0,1,0,0,0,-999.0,-999.0,21.054000854492188,0.14101499319076538,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9350-12.6645,92801669350633053,268513280,32,166.93501342,-12.66447106,55606.57704861,0,1,0,0,0,-999.0,-999.0,23.27090072631836,0.008011999540030956,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9360-12.6638,92801669360443917,268513280,32,166.93599467,-12.66375141,55606.57704861,0,1,0,0,0,-999.0,-999.0,17.40410041809082,0.0033470001071691513,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9364-12.6587,92801669364569914,302067712,36,166.93639486,-12.65874556,56371.34005787,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.82200050354004,0.1787489950656891,-999.0,-999.0,-999.0,-999.0
PSO J166.9368-12.6606,92801669368217632,1343750144,160,166.93683289,-12.66061655,56153.34247685,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9374-12.6616,92801669374516480,268959744,32,166.93744998,-12.66158361,56004.40751157,1,0,0,0,0,20.87969970703125,0.2026350051164627,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9376-12.6594,92801669375969034,268959744,32,166.93759334,-12.65944982,57001.65084491,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,24.12459945678711,0.31896498799324036,-999.0,-999.0,-999.0,-999.0
PSO J166.9380-12.6623,92801669380225691,268513280,32,166.93796984,-12.66227324,55606.57704861,0,1,0,0,0,-999.0,-999.0,17.338699340820312,0.004507000092417002,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9388-12.6629,92801669388334906,268513280,32,166.93877819,-12.66291285,55675.27780093,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.519500732421875,0.00837200041860342,-999.0,-999.0
PSO J166.9389-12.6593,92801669388819249,268959744,32,166.9388795,-12.65927706,56721.46991898,1,0,0,0,0,22.520099639892578,0.2726629972457886,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9389-12.6597,92801669389288788,268959744,32,166.93892546,-12.65965945,57001.63881944,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,23.276100158691406,0.3850080072879791,-999.0,-999.0,-999.0,-999.0
PSO J166.9399-12.6591,92801669399269473,302067712,36,166.93986481,-12.65911214,56721.45758102,1,0,0,0,0,21.43000030517578,0.19908800721168518,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9408-12.6615,92801669408206530,436527104,52,166.94080039030177,-12.66153795759549,56476.6298899969,10,12,13,13,3,20.684600830078125,0.1364849954843521,20.291000366210938,0.049956999719142914,19.925600051879883,0.03212299942970276,19.844499588012695,0.06103299930691719,20.24519920349121,0.3752099871635437
PSO J166.9414-12.6630,92801669414424794,268513280,32,166.94138357,-12.66299831,56451.2481713,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.029399871826172,0.02034600079059601
PSO J166.9416-12.6630,92801669416174797,268959744,32,166.94161767,-12.66297782,-999.0,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9421-12.6637,92801669421033962,404226048,48,166.94209566,-12.66367375,56094.53563657,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9453-12.6604,92801669452267799,268959744,32,166.94533873,-12.6604063,57001.64486111,0,0,2,0,0,-999.0,-999.0,-999.0,-999.0,21.891799926757812,0.016373999416828156,-999.0,-999.0,-999.0,-999.0
PSO J166.9455-12.6627,92801669455115134,268959744,32,166.94550061,-12.66271107,55268.46212963,0,1,0,0,0,-999.0,-999.0,20.920499801635742,0.13781799376010895,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9464-12.6621,92801669464345897,268959744,32,166.94642526,-12.66207554,55274.39321759,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9476-12.6606,92801669475537694,268959744,32,166.94755071,-12.66056876,57001.65084491,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.814199447631836,0.3242209851741791,-999.0,-999.0,-999.0,-999.0
PSO J166.9485-12.6629,92801669485064929,268959744,32,166.94849408,-12.66287523,55268.45321759,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9485-12.6659,92801669485591304,302067712,36,166.94851953,-12.66593251,55570.63616898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.966400146484375,0.19886299967765808,-999.0,-999.0
PSO J166.9486-12.6662,92801669487410867,436285440,52,166.94863727357375,-12.666196538434088,56934.78478754185,0,0,3,0,0,-999.0,-999.0,-999.0,-999.0,21.624799728393555,0.4225910007953644,-999.0,-999.0,-999.0,-999.0
PSO J166.9492-12.6609,92801669492207300,268959744,32,166.94921537,-12.66090184,57001.646875,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.75790023803711,0.3632499873638153,-999.0,-999.0,-999.0,-999.0
PSO J166.9494-12.6669,92801669494470161,302067712,36,166.94939133,-12.66686536,57009.61668981,0,0,2,0,0,-999.0,-999.0,-999.0,-999.0,21.029399871826172,0.16745099425315857,-999.0,-999.0,-999.0,-999.0
PSO J166.9498-12.6646,92801669497432891,268959744,32,166.94979056,-12.66461287,55934.57872685,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.11210060119629,0.24612699449062347
PSO J166.9502-12.6633,92801669501084445,268959744,32,166.95015517,-12.66331844,55934.57872685,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.742599487304688,0.22755399346351624
PSO J166.9508-12.6613,92801669509916799,436527104,52,166.95083883484213,-12.661340546517664,56584.27929905286,0,7,16,9,1,-999.0,-999.0,21.691099166870117,0.1246040016412735,20.57819938659668,0.025342000648379326,20.334400177001953,0.05117399990558624,20.475299835205078,0.16128100454807281
PSO J166.9517-12.6643,92801669517013274,268959744,32,166.95169038,-12.66426202,55268.46212963,0,1,0,0,0,-999.0,-999.0,22.794599533081055,0.3120959997177124,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9521-12.6660,92801669521031147,268959744,32,166.95210353,-12.66601978,-999.0,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9524-12.6650,92801669524302433,268959744,32,166.95240984,-12.66496057,55267.43130787,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.856800079345703,0.2530680000782013,-999.0,-999.0,-999.0,-999.0
PSO J166.9549-12.6655,92801669549131878,302067712,36,166.95487061,-12.66545511,55570.64665509,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.3523006439209,0.19930200278759003,-999.0,-999.0
PSO J166.9554-12.6596,92801669553698901,268959744,32,166.95538692,-12.65959227,55570.63616898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.365100860595703,0.3176940083503723,-999.0,-999.0
PSO J166.9561-12.6645,92801669561222996,268959744,32,166.95611337,-12.66449352,55274.39321759,1,0,0,0,0,20.401899337768555,0.33520400524139404,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9563-12.6622,92801669562445739,268959744,32,166.95627151,-12.66219767,55274.39710648,2,0,0,0,0,19.327699661254883,0.039322998374700546,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9565-12.6645,92801669565502970,268959744,32,166.95653786,-12.66451038,55274.40244213,1,0,0,0,0,21.37779998779297,0.3064830005168915,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9570-12.6604,92801669570747911,302067712,36,166.95700433,-12.66043214,56072.28012731,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.818199157714844,0.1621749997138977,-999.0,-999.0
PSO J166.9569-12.6655,92801669571671635,1343750144,160,166.95689674,-12.66553766,56094.53563657,0,1,0,0,0,-999.0,-999.0,21.223899841308594,0.31516700983047485,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9577-12.6629,92801669577104872,268959744,32,166.95769773,-12.66292292,55268.45321759,0,1,0,0,0,-999.0,-999.0,21.785400390625,0.25662100315093994,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9578-12.6621,92801669578265886,268959744,32,166.95784207,-12.66210354,55570.63616898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.056100845336914,0.21344099938869476,-999.0,-999.0
PSO J166.9580-12.6617,92801669579576335,268959744,32,166.95797775,-12.66173362,55570.64665509,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.23710060119629,0.20298799872398376,-999.0,-999.0
PSO J166.9580-12.6637,92801669580003974,268959744,32,166.95798963,-12.66367961,55268.46212963,0,1,0,0,0,-999.0,-999.0,23.024599075317383,0.2654759883880615,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9581-12.6653,92801669580961997,268959744,32,166.958084,-12.66531947,55268.45321759,0,1,0,0,0,-999.0,-999.0,21.602399826049805,0.2529900074005127,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9583-12.6606,92801669582927646,268959744,32,166.95827338,-12.66061212,55267.42259259,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.769699096679688,0.25408801436424255,-999.0,-999.0,-999.0,-999.0
PSO J167.2922-12.4521,93051672924017807,302067712,36,167.29220847,-12.45208063,56290.6446412,0,0,0,2,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.064199447631836,0.3879919946193695,-999.0,-999.0
PSO J167.2926-12.4508,93051672926039449,268959744,32,167.29259543,-12.45076937,55934.56695602,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.79520034790039,0.23965300619602203
PSO J167.2938-12.4519,93051672938118157,1343750144,160,167.29383891,-12.45188428,56107.75212963,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.2952-12.4543,93051672951715184,302067712,36,167.29515572,-12.45434353,56644.64133102,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.981000900268555,0.14691799879074097,-999.0,-999.0
PSO J167.2969-12.4516,93051672968998476,1343750144,160,167.29690094,-12.45158009,56094.53563657,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.2973-12.4520,93051672973088010,268959744,32,167.29730459,-12.45196808,55606.58871528,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.2985-12.4526,93051672984897250,268513280,32,167.29845423,-12.45260829,56371.35260417,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,19.406600952148438,0.021769000217318535,-999.0,-999.0,-999.0,-999.0
PSO J167.2985-12.4568,93051672984932162,268959744,32,167.29848976,-12.45684219,55606.58871528,0,1,0,0,0,-999.0,-999.0,22.478900909423828,0.15679599344730377,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.2991-12.4510,93051672990879233,268959744,32,167.29907762,-12.45095303,55606.57704861,0,1,0,0,0,-999.0,-999.0,21.218399047851562,0.2589839994907379,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.2991-12.4547,93051672990894698,404226048,48,167.2990901,-12.45472823,56094.53563657,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.2993-12.4519,93051672993218084,268959744,32,167.29931204,-12.4519106,55606.57704861,0,1,0,0,0,-999.0,-999.0,21.12929916381836,0.2546840012073517,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.2998-12.4521,93051672997727878,268959744,32,167.29976789,-12.45207883,55606.58871528,0,1,0,0,0,-999.0,-999.0,21.390399932861328,0.1686439961194992,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3004-12.4544,93051673003905080,277348352,33,167.30038623,-12.45441087,55606.58871528,0,1,0,0,0,-999.0,-999.0,21.53260040283203,0.31469398736953735,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3005-12.4581,93051673004830660,268513280,32,167.30046191,-12.4581026,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.404699325561523,0.027375999838113785
PSO J167.3006-12.4568,93051673006622189,268513280,32,167.3006404,-12.45682746,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.409000396728516,0.014732000418007374
PSO J167.3008-12.4558,93051673006883416,436285440,52,167.3007719,-12.45580594,56636.04087963,0,4,0,0,1,-999.0,-999.0,22.074199676513672,0.4150789976119995,-999.0,-999.0,-999.0,-999.0,19.31559944152832,0.023141000419855118
PSO J167.3007-12.4507,93051673007619589,268513280,32,167.30074004,-12.45066356,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.740400314331055,0.02621600031852722
PSO J167.3009-12.4521,93051673008897911,302067712,36,167.3008676,-12.45206075,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.30900001525879,0.020332999527454376
PSO J167.3009-12.4549,93051673009014444,268513280,32,167.30087914,-12.45494919,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.142799377441406,0.02761399932205677
PSO J167.3009-12.4535,93051673009316148,268513280,32,167.30090899,-12.45353012,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.969100952148438,0.015472999773919582
PSO J167.3010-12.4557,93051673010713576,135790592,16,167.3010095,-12.45566397,56098.78974537,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3012-12.4555,93051673012623829,268513280,32,167.30123263,-12.45546763,56358.39957176,0,1,0,0,0,-999.0,-999.0,18.90839958190918,0.009805000387132168,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3017-12.4546,93051673016564869,404226048,48,167.30165662,-12.45458178,56096.66268519,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3032-12.4532,93051673031796514,436527104,52,167.30316533939998,-12.453236942185491,56601.12825910456,0,3,11,9,3,-999.0,-999.0,22.186500549316406,0.15624099969863892,20.95039939880371,0.08592599630355835,20.508499145507812,0.0533519983291626,20.4237003326416,0.23656100034713745
PSO J167.3041-12.4574,93051673041521482,268959744,32,167.30410423,-12.45742715,56701.55268519,0,2,0,0,0,-999.0,-999.0,22.86370086669922,0.5824609994888306,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3043-12.4563,93051673043102872,268513280,32,167.30428843,-12.4562617,55343.27556713,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.164199829101562,0.013799999840557575
PSO J167.3061-12.4512,93051673060878950,1343750144,160,167.30609081,-12.45117327,56121.72388889,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3067-12.4540,93051673066885548,268959744,32,167.30668401,-12.45401987,55343.2872338,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.820499420166016,0.21111099421977997
PSO J167.3067-12.4505,93051673066969839,276901888,33,167.30666716,-12.45046059,57001.65084491,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,18.730199813842773,0.015881000086665154,-999.0,-999.0,-999.0,-999.0
PSO J167.3077-12.4510,93051673077299210,1343750144,160,167.30773584,-12.45096847,56148.33094907,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3088-12.4531,93051673087996632,404226048,48,167.30880111,-12.45311512,56096.66268519,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3096-12.4526,93051673095837271,1075314688,128,167.30958431,-12.45258422,56098.78974537,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3104-12.4567,93051673104102348,310456320,37,167.31038799,-12.45669732,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.859399795532227,0.19870199263095856
PSO J167.3129-12.4541,93051673128935469,302067712,36,167.31286753,-12.45409602,56701.55894676,0,1,0,0,0,-999.0,-999.0,20.647199630737305,0.19430699944496155,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3129-12.4563,93051673129302885,268513280,32,167.31290885,-12.45625676,55934.56695602,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.495800018310547,0.01172299962490797
PSO J167.3130-12.4550,93051673130714380,310456320,37,167.31304982,-12.45500677,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.38680076599121,0.13795499503612518
PSO J167.3135-12.4516,93051673135078433,268959744,32,167.31349943,-12.45161154,56727.4015625,0,1,0,0,0,-999.0,-999.0,22.073299407958984,0.35580599308013916,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3134-12.4575,93051673136411434,404226048,48,167.31342425,-12.45748798,56096.66268519,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.216899871826172,0.24866099655628204,-999.0,-999.0
PSO J167.3136-12.4565,93051673136592628,310456320,37,167.31363756,-12.45646592,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.675500869750977,0.14673499763011932
PSO J167.3140-12.4506,93051673140409719,1343750144,160,167.31402583,-12.4505649,56107.75212963,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3148-12.4577,93051673148171146,310456320,37,167.31479587,-12.45770067,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.76810073852539,0.14339399337768555
PSO J167.3152-12.4533,93051673151046530,302145536,36,167.31518502,-12.45328415,55823.97030093,0,0,2,3,1,-999.0,-999.0,-999.0,-999.0,20.018999099731445,0.12359700351953506,19.78070068359375,0.06658300012350082,20.117799758911133,0.23702700436115265
PSO J167.3153-12.4549,93051673153164483,310456320,37,167.31529514,-12.45492096,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.411100387573242,0.13495799899101257
PSO J167.3153-12.4523,93051673153517634,268959744,32,167.3153432,-12.45227812,56727.4015625,0,1,0,0,0,-999.0,-999.0,21.523099899291992,0.33147498965263367,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3154-12.4532,93051673154016595,444915712,53,167.31532024184446,-12.453194455748282,56582.986895675676,0,5,10,8,2,-999.0,-999.0,21.33329963684082,0.18151099979877472,20.407899856567383,0.08112099766731262,19.793699264526367,0.08508700132369995,19.383100509643555,0.00023999999393709004
PSO J167.3170-12.4568,93051673170132224,310456320,37,167.31698458,-12.45681302,56358.38790509,0,1,0,0,0,-999.0,-999.0,20.362899780273438,0.16552400588989258,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3172-12.4507,93051673172459509,310456320,37,167.31720834,-12.45073383,56371.35260417,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.139999389648438,0.1611350029706955,-999.0,-999.0,-999.0,-999.0
PSO J167.3175-12.4506,93051673175279639,436527104,52,167.31750128029265,-12.450595937238933,56601.763559654915,0,0,10,8,1,-999.0,-999.0,-999.0,-999.0,21.058399200439453,0.109095998108387,20.78030014038086,0.07726600021123886,20.023000717163086,0.19268499314785004
PSO J167.3177-12.4533,93051673176996369,1343750144,160,167.31772527,-12.45333446,56061.47583333,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3179-12.4572,93051673178841803,1075314688,128,167.31788858,-12.45716508,55964.0577662,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.3185-12.4539,93051673185145647,268959744,32,167.31851181,-12.45392566,56290.63743056,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.226900100708008,0.30487099289894104,-999.0,-999.0
PSO J167.3188-12.4544,93051673187615122,268959744,32,167.31876529,-12.45436083,56709.50100694,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
