    HJD      Phase   Vdmag
52835.85760 0.99992  0.179
52835.85856 0.00009  0.169
52835.85953 0.00027  0.184
52835.86046 0.00044  0.180
52835.86144 0.00061  0.168
52835.86240 0.00079  0.170
52835.86336 0.00096  0.165
52835.86432 0.00114  0.185
52835.86530 0.00131  0.161
52835.86626 0.00149  0.181
52835.86720 0.00166  0.178
52835.86818 0.00184  0.190
52835.86911 0.00201  0.166
52835.87010 0.00219  0.190
52835.87104 0.00236  0.161
52835.87202 0.00253  0.180
52835.87296 0.00271  0.181
52835.87394 0.00288  0.172
52835.87490 0.00306  0.169
52835.87584 0.00323  0.179
52835.87682 0.00341  0.167
52835.87777 0.00358  0.174
52835.87873 0.00375  0.168
52835.87968 0.00393  0.178
52835.88065 0.00410  0.161
52835.88162 0.00428  0.167
52835.88258 0.00445  0.164
52835.88354 0.00463  0.162
52835.88450 0.00480  0.165
52835.88546 0.00498  0.159
52835.88642 0.00515  0.156
52835.88738 0.00532  0.152
52835.88834 0.00550  0.157
52835.88930 0.00567  0.141
52835.89025 0.00585  0.155
52835.89123 0.00602  0.148
52835.89218 0.00620  0.138
52835.89314 0.00637  0.148
52835.89410 0.00655  0.125
52835.89505 0.00672  0.124
52835.89604 0.00690  0.125
52835.89698 0.00707  0.135
52835.89795 0.00724  0.109
52835.89891 0.00742  0.117
52835.89987 0.00759  0.121
52835.90083 0.00777  0.112
52835.90179 0.00794  0.097
52835.90276 0.00812  0.104
52835.90370 0.00829  0.091
52835.90467 0.00847  0.093
52835.90563 0.00864  0.087
52835.90659 0.00881  0.083
52835.90755 0.00899  0.083
52835.90852 0.00916  0.073
52835.91042 0.00951  0.069
52835.91140 0.00969  0.067
52835.91236 0.00986  0.054
52835.91333 0.01004  0.042
52835.91427 0.01021  0.039
52835.91524 0.01039  0.044
52835.91620 0.01056  0.044
52835.91717 0.01074  0.038
52835.91813 0.01091  0.022
52835.91907 0.01108  0.020
52838.68827 0.51407 -0.120
52838.68928 0.51425 -0.124
52838.69021 0.51442 -0.118
52838.69120 0.51460 -0.115
52838.69216 0.51478 -0.126
52838.69310 0.51495 -0.119
52838.69612 0.51550 -0.130
52838.69710 0.51568 -0.144
52838.69808 0.51585 -0.127
52838.69902 0.51602 -0.156
52838.70001 0.51620 -0.151
52838.70094 0.51637 -0.154
52838.70193 0.51655 -0.170
52838.70289 0.51673 -0.154
52838.70384 0.51690 -0.173
52838.70479 0.51707 -0.158
52838.70575 0.51725 -0.179
52838.70673 0.51742 -0.176
52838.70767 0.51760 -0.170
52838.71002 0.51802 -0.189
52838.71100 0.51820 -0.181
52838.71195 0.51837 -0.193
52838.71293 0.51855 -0.196
52838.71387 0.51872 -0.177
52838.71487 0.51890 -0.198
52838.71579 0.51907 -0.187
52838.71675 0.51924 -0.190
52838.71773 0.51942 -0.198
52838.71869 0.51960 -0.212
52838.71965 0.51977 -0.215
52838.72060 0.51994 -0.234
52838.72158 0.52012 -0.217
52838.72392 0.52055 -0.249
52838.72489 0.52072 -0.235
52838.72584 0.52090 -0.226
52838.72681 0.52107 -0.240
52838.72777 0.52125 -0.244
52838.72873 0.52142 -0.227
52838.72969 0.52159 -0.268
52838.73066 0.52177 -0.245
52838.73163 0.52195 -0.239
52838.73257 0.52212 -0.258
52838.73355 0.52230 -0.269
52838.73449 0.52247 -0.270
52838.73547 0.52264 -0.238
52838.73643 0.52282 -0.252
52838.73737 0.52299 -0.257
52838.73835 0.52317 -0.244
52838.73929 0.52334 -0.262
52838.74026 0.52351 -0.276
52838.74122 0.52369 -0.256
52838.74218 0.52386 -0.276
52838.74314 0.52404 -0.282
52838.74411 0.52421 -0.275
52838.74508 0.52439 -0.282
52838.74603 0.52456 -0.271
52838.74701 0.52474 -0.278
52838.74795 0.52491 -0.288
52838.74891 0.52509 -0.288
52838.74987 0.52526 -0.287
52838.75083 0.52543 -0.267
52838.75178 0.52561 -0.293
52838.75276 0.52579 -0.278
52838.75372 0.52596 -0.282
52838.75466 0.52613 -0.273
52838.75562 0.52630 -0.314
52838.75659 0.52648 -0.304
52838.75757 0.52666 -0.307
52838.75850 0.52683 -0.292
52838.75948 0.52701 -0.294
52838.76043 0.52718 -0.286
52838.76139 0.52735 -0.302
52838.76237 0.52753 -0.315
52838.76331 0.52770 -0.297
52838.76428 0.52788 -0.297
52838.76523 0.52805 -0.294
52838.76620 0.52823 -0.310
52838.76714 0.52840 -0.307
52838.76811 0.52857 -0.314
52838.76907 0.52875 -0.316
52838.77004 0.52892 -0.324
52838.77101 0.52910 -0.319
52838.77197 0.52927 -0.315
52838.77294 0.52945 -0.312
52838.77388 0.52962 -0.327
52838.77486 0.52980 -0.336
52838.77580 0.52997 -0.327
52838.77678 0.53015 -0.350
52838.77773 0.53032 -0.324
52838.77869 0.53050 -0.323
52838.77965 0.53067 -0.319
52838.78061 0.53084 -0.344
52838.78156 0.53102 -0.334
52838.78252 0.53119 -0.336
52838.78349 0.53137 -0.335
52838.78446 0.53154 -0.333
52838.78542 0.53172 -0.336
52838.78638 0.53189 -0.335
52838.78734 0.53207 -0.351
52838.78830 0.53224 -0.321
52838.78926 0.53242 -0.347
52838.79022 0.53259 -0.340
52838.79118 0.53276 -0.344
52838.79214 0.53294 -0.336
52838.79310 0.53311 -0.341
52838.79406 0.53329 -0.338
52838.79501 0.53346 -0.347
52838.79600 0.53364 -0.337
52838.79693 0.53381 -0.336
52838.79789 0.53398 -0.334
52838.79888 0.53416 -0.327
52838.79981 0.53433 -0.335
52838.80079 0.53451 -0.341
52838.80175 0.53468 -0.337
52838.80271 0.53486 -0.345
52838.80367 0.53503 -0.340
52838.80463 0.53521 -0.344
52838.80560 0.53538 -0.343
52838.80654 0.53555 -0.338
52838.80751 0.53573 -0.330
52838.80847 0.53590 -0.336
52838.80943 0.53608 -0.337
52838.81039 0.53625 -0.333
52838.81137 0.53643 -0.319
52838.81230 0.53660 -0.335
52838.81326 0.53677 -0.338
52838.81423 0.53695 -0.345
52838.81520 0.53713 -0.345
52838.81616 0.53730 -0.316
52838.81712 0.53748 -0.343
52838.81808 0.53765 -0.325
52838.81904 0.53782 -0.337
52838.82000 0.53800 -0.351
52838.82094 0.53817 -0.345
52838.82192 0.53835 -0.337
52838.82288 0.53852 -0.333
52838.82382 0.53869 -0.336
52838.82480 0.53887 -0.352
52838.82575 0.53904 -0.357
52838.82674 0.53922 -0.348
52838.82768 0.53939 -0.353
52838.82866 0.53957 -0.329
52838.82960 0.53974 -0.347
52838.83058 0.53992 -0.334
52838.83154 0.54009 -0.336
52838.83248 0.54027 -0.349
52838.83346 0.54044 -0.342
52838.83440 0.54061 -0.354
52838.83538 0.54079 -0.336
52838.83632 0.54096 -0.340
52838.83729 0.54114 -0.342
52838.83824 0.54131 -0.331
52838.83922 0.54149 -0.334
52838.84018 0.54166 -0.365
52838.84112 0.54183 -0.332
52838.84211 0.54201 -0.331
52838.84305 0.54219 -0.329
52838.84402 0.54236 -0.331
52838.84497 0.54253 -0.347
52838.84595 0.54271 -0.343
52838.84689 0.54288 -0.325
52838.84787 0.54306 -0.324
52838.84882 0.54323 -0.330
52838.84978 0.54341 -0.352
52838.85074 0.54358 -0.345
52838.85170 0.54376 -0.346
52838.85266 0.54393 -0.342
52838.85363 0.54411 -0.351
52843.85522 0.45258 -0.351
52843.85623 0.45277 -0.338
52843.85717 0.45294 -0.346
52843.85814 0.45311 -0.349
52843.85910 0.45329 -0.356
52843.86006 0.45346 -0.346
52843.86102 0.45364 -0.344
52843.86197 0.45381 -0.339
52843.86295 0.45399 -0.350
52843.86390 0.45416 -0.342
52843.86486 0.45433 -0.337
52843.86582 0.45451 -0.351
52843.86678 0.45468 -0.345
52843.86774 0.45486 -0.341
52843.86870 0.45503 -0.349
52843.86966 0.45521 -0.338
52843.87060 0.45538 -0.340
52843.87159 0.45556 -0.346
52843.87252 0.45573 -0.346
52843.87352 0.45591 -0.333
52843.87446 0.45608 -0.348
52843.87544 0.45626 -0.342
52843.87640 0.45643 -0.348
52843.87733 0.45660 -0.350
52843.87831 0.45678 -0.346
52843.87927 0.45695 -0.334
52843.88023 0.45713 -0.344
52843.88117 0.45730 -0.349
52843.88215 0.45747 -0.346
52843.88311 0.45765 -0.337
52843.88407 0.45782 -0.344
52843.88504 0.45800 -0.343
52843.88600 0.45817 -0.344
52843.88697 0.45835 -0.348
52843.88791 0.45852 -0.332
52843.88889 0.45870 -0.349
52843.88983 0.45887 -0.342
52843.89079 0.45904 -0.344
52843.89176 0.45922 -0.347
52843.89272 0.45939 -0.338
52843.89369 0.45957 -0.344
52843.89463 0.45974 -0.355
52843.89560 0.45992 -0.334
52843.89656 0.46009 -0.344
52843.89754 0.46027 -0.346
52843.89847 0.46044 -0.339
52843.89945 0.46062 -0.340
52843.90041 0.46079 -0.340
52843.90138 0.46097 -0.346
52843.90234 0.46114 -0.344
52843.90328 0.46131 -0.343
52843.90425 0.46149 -0.339
52843.90521 0.46166 -0.341
52843.90617 0.46184 -0.340
52843.90713 0.46201 -0.338
52843.90809 0.46219 -0.343
52843.90904 0.46236 -0.342
52843.91002 0.46254 -0.341
52843.91096 0.46271 -0.341
52843.91193 0.46288 -0.351
52843.91290 0.46306 -0.338
52843.91384 0.46323 -0.343
52843.91483 0.46341 -0.350
52843.91577 0.46358 -0.344
52843.91674 0.46376 -0.347
52843.91769 0.46393 -0.344
52843.91865 0.46410 -0.336
52843.91963 0.46428 -0.332
52843.92058 0.46446 -0.353
52843.92154 0.46463 -0.341
52843.92249 0.46480 -0.339
52843.92347 0.46498 -0.332
52843.92441 0.46515 -0.346
52843.92537 0.46533 -0.333
52843.92635 0.46550 -0.329
52843.92731 0.46568 -0.350
52843.92828 0.46585 -0.338
52843.92920 0.46602 -0.342
52843.93019 0.46620 -0.326
52843.93114 0.46637 -0.340
52843.93212 0.46655 -0.334
52843.93306 0.46672 -0.342
52843.93404 0.46690 -0.336
52843.93498 0.46707 -0.325
52843.93594 0.46724 -0.343
52843.93691 0.46742 -0.351
52846.66790 0.96347 -0.331
52846.66888 0.96365 -0.335
52846.66982 0.96382 -0.345
52846.67081 0.96400 -0.344
52846.67176 0.96417 -0.344
52846.67270 0.96434 -0.334
52846.67369 0.96452 -0.358
52846.67464 0.96470 -0.324
52846.67560 0.96487 -0.351
52846.67656 0.96504 -0.336
52846.67847 0.96539 -0.330
52846.67945 0.96557 -0.330
52846.68041 0.96574 -0.344
52846.68137 0.96592 -0.338
52846.68233 0.96609 -0.339
52846.68328 0.96626 -0.335
52846.68424 0.96644 -0.330
52846.68521 0.96662 -0.329
52846.68617 0.96679 -0.317
52846.68713 0.96696 -0.336
52846.68809 0.96714 -0.337
52846.68905 0.96731 -0.343
52846.69001 0.96749 -0.349
52846.69097 0.96766 -0.325
52846.69193 0.96784 -0.338
52846.69289 0.96801 -0.318
52846.69385 0.96818 -0.331
52846.69481 0.96836 -0.335
52846.69577 0.96853 -0.318
52846.69673 0.96871 -0.334
52846.69769 0.96888 -0.336
52846.69865 0.96906 -0.339
52846.69962 0.96923 -0.333
52846.70058 0.96941 -0.335
52846.70154 0.96958 -0.353
52846.70250 0.96976 -0.323
52846.70346 0.96993 -0.330
52846.70443 0.97011 -0.327
52846.70538 0.97028 -0.332
52846.70634 0.97045 -0.344
52846.70730 0.97063 -0.319
52846.70826 0.97080 -0.329
52846.70922 0.97098 -0.313
52846.71017 0.97115 -0.319
52846.71113 0.97132 -0.314
52846.71212 0.97150 -0.333
52846.71305 0.97167 -0.322
52846.71404 0.97185 -0.314
52846.71499 0.97202 -0.306
52846.71595 0.97220 -0.298
52846.71691 0.97237 -0.310
52846.71787 0.97255 -0.301
52846.71883 0.97272 -0.312
52846.71979 0.97290 -0.287
52846.72075 0.97307 -0.298
52846.72171 0.97325 -0.282
52846.72267 0.97342 -0.301
52846.72363 0.97359 -0.273
52846.72458 0.97377 -0.289
52846.72557 0.97395 -0.282
52846.72650 0.97412 -0.287
52846.72749 0.97430 -0.281
52846.72843 0.97447 -0.286
52846.72941 0.97464 -0.269
52846.73033 0.97481 -0.277
52846.73132 0.97499 -0.270
52846.73228 0.97517 -0.275
52846.73324 0.97534 -0.267
52846.73420 0.97551 -0.276
52846.73516 0.97569 -0.278
52846.73612 0.97586 -0.267
52846.73708 0.97604 -0.245
52846.73806 0.97621 -0.272
52846.73899 0.97638 -0.254
52846.73998 0.97656 -0.248
52846.74094 0.97674 -0.251
52846.74187 0.97691 -0.244
52846.74286 0.97709 -0.241
52846.74380 0.97726 -0.233
52846.74478 0.97744 -0.227
52846.74572 0.97761 -0.245
52846.74668 0.97778 -0.223
52846.74765 0.97796 -0.232
52846.74861 0.97813 -0.222
52846.74957 0.97831 -0.222
52846.75053 0.97848 -0.213
52846.75149 0.97865 -0.235
52846.75245 0.97883 -0.214
52846.91677 0.00868  0.085
52846.91775 0.00885  0.079
52846.91871 0.00903  0.093
52846.91967 0.00920  0.099
52846.92160 0.00955  0.063
52846.92256 0.00973  0.052
52846.92352 0.00990  0.040
52846.92448 0.01008  0.048
52846.92543 0.01025  0.042
52846.92639 0.01042  0.048
52846.92735 0.01060  0.027
52846.92832 0.01077  0.060
52846.92929 0.01095  0.017
52846.93023 0.01112  0.023
52846.93121 0.01130  0.002
52846.93217 0.01147  0.020
52846.93311 0.01164  0.013
52846.93407 0.01182 -0.005
52846.93503 0.01199 -0.003
52846.93601 0.01217 -0.001
52846.93697 0.01234 -0.013
52846.93793 0.01252 -0.009
52846.93890 0.01270 -0.007
52868.60657 0.94836 -0.331
52868.60756 0.94854 -0.324
52868.60852 0.94871 -0.328
52868.60948 0.94888 -0.336
52868.61045 0.94906 -0.344
52868.61139 0.94923 -0.314
52868.61238 0.94941 -0.338
52868.61331 0.94958 -0.327
52868.61428 0.94976 -0.317
52868.61525 0.94993 -0.324
52868.61621 0.95011 -0.307
52868.61715 0.95028 -0.325
52868.61811 0.95045 -0.338
52868.61908 0.95063 -0.318
52868.62002 0.95080 -0.323
52868.62102 0.95098 -0.316
52868.62195 0.95115 -0.312
52868.62293 0.95133 -0.339
52868.62389 0.95150 -0.323
52868.62486 0.95168 -0.310
52868.62580 0.95185 -0.319
52868.62677 0.95203 -0.323
52868.62773 0.95220 -0.320
52868.62867 0.95237 -0.314
52868.62966 0.95255 -0.336
52868.63061 0.95272 -0.338
52868.63157 0.95290 -0.324
52868.63253 0.95307 -0.324
52868.63349 0.95325 -0.330
52868.63444 0.95342 -0.322
52868.63542 0.95360 -0.325
52868.63639 0.95377 -0.315
52868.63733 0.95394 -0.326
52868.63830 0.95412 -0.351
52868.63924 0.95429 -0.335
52868.64023 0.95447 -0.316
52868.64117 0.95464 -0.328
52868.64214 0.95482 -0.324
52868.64310 0.95499 -0.345
52868.64406 0.95517 -0.333
52868.64502 0.95534 -0.327
52868.64596 0.95551 -0.324
52868.64694 0.95569 -0.324
52868.64788 0.95586 -0.346
52868.64887 0.95604 -0.338
52868.64983 0.95621 -0.333
52868.65079 0.95639 -0.334
52868.65172 0.95656 -0.330
52868.65271 0.95674 -0.336
52868.65367 0.95691 -0.344
52868.65461 0.95708 -0.320
52868.65560 0.95726 -0.342
52868.65653 0.95743 -0.324
52868.65751 0.95761 -0.343
52868.65845 0.95778 -0.361
52868.65943 0.95796 -0.343
52868.66038 0.95813 -0.329
52868.66137 0.95831 -0.330
52868.66233 0.95848 -0.340
52868.66326 0.95865 -0.334
52868.66425 0.95883 -0.343
52868.66519 0.95900 -0.328
52868.66615 0.95918 -0.341
52868.66712 0.95935 -0.356
52868.66808 0.95953 -0.336
52868.66904 0.95970 -0.325
52868.67000 0.95988 -0.314
52868.67096 0.96005 -0.338
52868.67191 0.96022 -0.329
52868.67289 0.96040 -0.344
52868.67383 0.96057 -0.321
52868.67482 0.96075 -0.337
52868.67575 0.96092 -0.330
52868.67671 0.96110 -0.342
52868.67767 0.96127 -0.324
52868.67864 0.96145 -0.336
52868.67961 0.96162 -0.332
52868.68057 0.96180 -0.337
52868.68153 0.96197 -0.321
52868.68249 0.96215 -0.322
52868.68345 0.96232 -0.344
52868.68439 0.96249 -0.327
52868.68537 0.96267 -0.329
52868.68631 0.96284 -0.332
52868.68729 0.96302 -0.335
52868.68825 0.96319 -0.343
52868.68919 0.96336 -0.337
52868.69018 0.96354 -0.337
52868.69111 0.96371 -0.329
52868.69210 0.96389 -0.330
52868.69303 0.96406 -0.336
52868.69402 0.96424 -0.343
52868.69497 0.96441 -0.336
52868.69593 0.96459 -0.334
52868.69691 0.96477 -0.347
52868.69785 0.96494 -0.325
52868.69881 0.96511 -0.350
52868.69978 0.96529 -0.341
52868.70074 0.96546 -0.336
52868.70169 0.96563 -0.332
52868.70268 0.96581 -0.333
52868.70361 0.96598 -0.332
52868.70459 0.96616 -0.337
52868.70555 0.96633 -0.351
52868.70651 0.96651 -0.324
52868.70747 0.96668 -0.336
52868.70843 0.96686 -0.344
52868.70939 0.96703 -0.329
52868.71033 0.96720 -0.341
52868.71131 0.96738 -0.344
52868.71226 0.96755 -0.328
52868.71322 0.96773 -0.339
52868.71419 0.96790 -0.338
52868.71513 0.96807 -0.339
52868.71611 0.96825 -0.332
52868.71705 0.96842 -0.342
52868.71804 0.96860 -0.336
52868.71897 0.96877 -0.343
52868.71996 0.96895 -0.348
52868.72091 0.96912 -0.343
52868.72187 0.96930 -0.313
52868.72283 0.96947 -0.321
52868.72379 0.96965 -0.345
52868.72572 0.97000 -0.323
52868.72668 0.97017 -0.329
52868.72762 0.97034 -0.320
52868.72860 0.97052 -0.327
52868.72954 0.97069 -0.330
52868.73052 0.97087 -0.322
52868.73149 0.97105 -0.331
52868.73243 0.97122 -0.327
52868.73340 0.97139 -0.310
52868.73437 0.97157 -0.310
52868.73533 0.97174 -0.304
52868.73627 0.97191 -0.312
52868.73725 0.97209 -0.316
52868.73819 0.97226 -0.315
52868.73918 0.97244 -0.311
52868.74013 0.97262 -0.289
52868.74107 0.97279 -0.312
52868.74206 0.97297 -0.314
52868.74300 0.97314 -0.300
52868.74396 0.97331 -0.293
52868.74492 0.97349 -0.300
52868.74591 0.97367 -0.282
52868.74685 0.97384 -0.290
52868.74784 0.97402 -0.298
52868.74878 0.97419 -0.287
52868.74974 0.97436 -0.289
52868.75070 0.97454 -0.292
52868.75166 0.97471 -0.264
52868.75262 0.97488 -0.298
52868.75356 0.97505 -0.270
52868.75454 0.97523 -0.256
52868.75550 0.97541 -0.264
52868.75646 0.97558 -0.277
52868.75741 0.97575 -0.275
52868.75837 0.97593 -0.266
52868.75933 0.97610 -0.266
52868.76029 0.97628 -0.238
52868.76127 0.97646 -0.269
52868.76222 0.97663 -0.265
52868.76318 0.97680 -0.247
52868.76414 0.97698 -0.258
52868.76510 0.97715 -0.250
52868.76606 0.97733 -0.251
52868.76702 0.97750 -0.239
52868.76798 0.97767 -0.227
52868.76894 0.97785 -0.243
52868.76990 0.97802 -0.229
52868.77086 0.97820 -0.233
52868.77182 0.97837 -0.236
52868.77278 0.97855 -0.222
52868.77374 0.97872 -0.220
52868.77471 0.97890 -0.207
52868.77567 0.97907 -0.199
52868.77664 0.97925 -0.207
52868.77760 0.97942 -0.201
52868.77856 0.97960 -0.203
52868.77950 0.97977 -0.188
52868.78048 0.97994 -0.178
52868.78144 0.98012 -0.185
52868.78240 0.98029 -0.175
52868.78336 0.98047 -0.185
52868.78430 0.98064 -0.179
52868.78528 0.98082 -0.189
52868.78622 0.98099 -0.181
52868.78721 0.98117 -0.162
52868.78814 0.98134 -0.149
52868.78913 0.98152 -0.167
52868.79009 0.98169 -0.156
52868.79105 0.98186 -0.153
52868.79201 0.98204 -0.150
52868.79297 0.98221 -0.143
52868.79393 0.98239 -0.130
52868.79489 0.98256 -0.140
52868.79585 0.98274 -0.136
52868.79679 0.98291 -0.123
52868.79777 0.98309 -0.106
52868.79871 0.98326 -0.118
52868.79969 0.98343 -0.105
52868.80066 0.98361 -0.096
52868.80159 0.98378 -0.103
52868.80258 0.98396 -0.104
52868.80353 0.98413 -0.092
52868.80449 0.98431 -0.089
52868.80545 0.98448 -0.089
52868.80641 0.98465 -0.090
52868.80737 0.98483 -0.091
52868.80833 0.98500 -0.082
52868.80930 0.98518 -0.069
52868.81024 0.98535 -0.076
52868.81122 0.98553 -0.059
52868.81216 0.98570 -0.049
52868.81316 0.98588 -0.071
52868.81408 0.98605 -0.057
52868.81507 0.98623 -0.037
52868.81600 0.98640 -0.044
52868.81699 0.98658 -0.028
52868.81795 0.98675 -0.043
52868.81889 0.98692 -0.041
52868.81988 0.98710 -0.034
52868.82081 0.98727 -0.018
52868.82179 0.98745 -0.020
52868.82274 0.98762 -0.018
52868.82370 0.98779 -0.018
52868.82466 0.98797 -0.010
52868.82562 0.98814 -0.009
52868.82658 0.98832 -0.001
52868.82756 0.98850  0.004
52868.82852 0.98867  0.035
52868.82948 0.98884  0.024
52868.83044 0.98902  0.020
52868.83137 0.98919  0.024
52868.83235 0.98937  0.038
52868.83331 0.98954  0.030
52868.83427 0.98971  0.046
52868.83523 0.98989  0.049
52868.83619 0.99006  0.044
52868.83715 0.99024  0.046
52868.83811 0.99041  0.053
52868.83907 0.99059  0.066
52868.84004 0.99076  0.068
52868.84102 0.99094  0.073
52868.84195 0.99111  0.073
52868.84294 0.99129  0.089
52868.84388 0.99146  0.098
52868.84484 0.99163  0.090
52868.84581 0.99181  0.102
52868.84675 0.99198  0.094
52868.84773 0.99216  0.116
52868.84867 0.99233  0.129
52868.84965 0.99251  0.117
52868.85059 0.99268  0.115
52868.85157 0.99286  0.125
52868.85253 0.99303  0.132
52868.85348 0.99320  0.135
52868.85444 0.99338  0.150
52868.85540 0.99355  0.137
52868.85639 0.99373  0.150
52868.85732 0.99390  0.146
52868.85830 0.99408  0.155
52868.85925 0.99425  0.147
52868.86021 0.99443  0.161
52868.86118 0.99460  0.158
52868.86212 0.99477  0.172
52868.86310 0.99495  0.150
52868.86404 0.99512  0.174
52868.86502 0.99530  0.175
52868.86596 0.99547  0.162
52868.86694 0.99565  0.168
52868.86788 0.99582  0.162
52868.86888 0.99600  0.159
52868.86984 0.99618  0.185
52868.87077 0.99634  0.171
52868.87174 0.99652  0.165
52868.87270 0.99670  0.167
52868.87366 0.99687  0.169
52868.87461 0.99704  0.161
52868.87560 0.99722  0.164
52868.87654 0.99739  0.181
52868.87750 0.99757  0.180
52868.87847 0.99774  0.179
52868.87941 0.99791  0.179
52868.88039 0.99809  0.164
52868.88133 0.99826  0.169
52868.88231 0.99844  0.182
52868.88326 0.99861  0.192
52868.88422 0.99879  0.165
52868.88519 0.99896  0.194
52868.88615 0.99914  0.179
52868.88711 0.99931  0.171
52868.88807 0.99949  0.158
52868.88904 0.99966  0.177
52868.88998 0.99983  0.158
52868.89096 0.00001  0.197
52868.89190 0.00018  0.176
52868.89288 0.00036  0.194
52868.89382 0.00053  0.193
52868.89479 0.00071  0.187
52868.89578 0.00089  0.169
52868.89671 0.00106  0.175
52868.89769 0.00123  0.184
52868.89863 0.00140  0.192
52868.89960 0.00158  0.170
52868.90056 0.00176  0.181
52868.90153 0.00193  0.167
52868.90247 0.00210  0.165
52868.90346 0.00228  0.167
52868.90440 0.00245  0.170
52868.90536 0.00263  0.170
52868.90632 0.00280  0.174
52868.90727 0.00297  0.183
52868.90825 0.00315  0.179
52868.90919 0.00332  0.160
52868.91017 0.00350  0.176
52868.91112 0.00367  0.161
52868.91208 0.00385  0.179
52868.91305 0.00402  0.186
52868.91401 0.00420  0.177
52868.91498 0.00437  0.172
52868.91592 0.00455  0.179
52868.91690 0.00472  0.160
52868.91785 0.00490  0.156
52868.91881 0.00507  0.163
52868.91976 0.00524  0.158
52868.92074 0.00542  0.171
52868.92170 0.00560  0.148
52868.92265 0.00577  0.161
52868.92362 0.00594  0.130
52868.92456 0.00611  0.149
52868.92553 0.00629  0.137
52868.92650 0.00647  0.121
52868.92747 0.00664  0.140
52868.92840 0.00681  0.134
52868.92938 0.00699  0.130
52868.93034 0.00716  0.111
52868.93130 0.00734  0.113
52868.93227 0.00752  0.131
52868.93321 0.00769  0.111
52868.93420 0.00787  0.088
52868.93514 0.00804  0.104
52868.93611 0.00821  0.093
52868.93705 0.00838  0.078
52868.93803 0.00856  0.100
52868.93900 0.00874  0.092
52868.93993 0.00891  0.086
52868.94092 0.00909  0.073
52868.94185 0.00926  0.090
52868.94284 0.00944  0.083
52868.94379 0.00961  0.060
52868.94475 0.00978  0.049
52868.94571 0.00996  0.064
52868.94668 0.01013  0.051
52868.94764 0.01031  0.048
52868.94858 0.01048  0.043
52868.94955 0.01065  0.040
52868.95051 0.01083  0.034
52868.95148 0.01100  0.029
52868.95242 0.01118  0.042
52868.95341 0.01136  0.026
52868.95436 0.01153  0.030
52890.62834 0.94833 -0.332
52890.62933 0.94851 -0.338
52890.63029 0.94869 -0.338
52890.63125 0.94886 -0.334
52890.63222 0.94904 -0.353
52890.63316 0.94921 -0.360
52890.63414 0.94939 -0.346
52890.63508 0.94956 -0.344
52890.63606 0.94974 -0.327
52890.63700 0.94991 -0.348
52890.63799 0.95009 -0.330
52890.63893 0.95026 -0.330
52890.63990 0.95043 -0.340
52890.64086 0.95061 -0.343
52890.64180 0.95078 -0.341
52890.64278 0.95096 -0.352
52890.64373 0.95113 -0.335
52890.64470 0.95131 -0.342
52890.64565 0.95148 -0.329
52890.64662 0.95165 -0.330
52890.64758 0.95183 -0.337
52890.64854 0.95200 -0.340
52890.64950 0.95218 -0.348
52890.65046 0.95235 -0.338
52890.65142 0.95253 -0.335
52890.65238 0.95270 -0.344
52890.65334 0.95288 -0.335
52890.65429 0.95305 -0.331
52890.65528 0.95323 -0.336
52890.65620 0.95340 -0.332
52890.65719 0.95357 -0.341
52890.65815 0.95375 -0.331
52890.65911 0.95392 -0.349
52890.66008 0.95410 -0.327
52890.66103 0.95427 -0.326
52890.66199 0.95445 -0.341
52890.66294 0.95462 -0.342
52890.66392 0.95480 -0.336
52890.66486 0.95497 -0.353
52890.66585 0.95515 -0.347
52890.66679 0.95532 -0.338
52890.66773 0.95549 -0.349
52890.66872 0.95567 -0.348
52890.66968 0.95584 -0.345
52890.67064 0.95602 -0.332
52890.67160 0.95619 -0.347
52890.67256 0.95637 -0.346
52890.67352 0.95654 -0.340
52890.67447 0.95671 -0.329
52890.67545 0.95689 -0.333
52890.67639 0.95706 -0.335
52890.67737 0.95724 -0.361
52890.67831 0.95741 -0.358
52890.67929 0.95759 -0.328
52890.68022 0.95776 -0.330
52890.68120 0.95794 -0.318
52890.68215 0.95811 -0.338
52890.68313 0.95829 -0.325
52890.68409 0.95846 -0.326
52890.68504 0.95863 -0.334
52890.68602 0.95881 -0.342
52890.68696 0.95898 -0.335
52890.68794 0.95916 -0.320
52890.68888 0.95933 -0.336
52890.68986 0.95951 -0.333
52890.69081 0.95968 -0.341
52890.69177 0.95986 -0.343
52890.69273 0.96003 -0.342
52890.69368 0.96020 -0.352
52890.69465 0.96038 -0.351
52890.69560 0.96055 -0.366
52890.69656 0.96073 -0.340
52890.69754 0.96090 -0.322
52890.69849 0.96108 -0.342
52890.69945 0.96125 -0.336
52890.70043 0.96143 -0.338
52890.70139 0.96160 -0.340
52890.70233 0.96177 -0.334
52890.70330 0.96195 -0.333
52890.70424 0.96212 -0.326
52890.70522 0.96230 -0.344
52890.70617 0.96247 -0.332
52890.70715 0.96265 -0.328
52890.70809 0.96282 -0.326
52890.70908 0.96300 -0.322
52890.71004 0.96317 -0.337
52890.71096 0.96334 -0.335
52890.71195 0.96352 -0.335
52890.71291 0.96370 -0.343
52890.71387 0.96387 -0.355
52890.71483 0.96404 -0.335
52890.71580 0.96422 -0.335
52890.71673 0.96439 -0.335
52890.71771 0.96457 -0.331
52890.71866 0.96474 -0.337
52890.71962 0.96491 -0.324
